date,month,equipment,department,total_units,units_in_use,utilization_rate,maintenance_flag
2025-11-23,11,Pulse Oximeter,Maternity,10,9,94.7,0
2025-11-23,11,Pulse Oximeter,Oncology,10,8,80.3,0
2025-11-24,11,Ventilator,Oncology,3,2,71.9,0
2025-11-24,11,Ventilator,ICU,3,2,78.9,0
2025-11-24,11,Ventilator,General,3,2,83.5,0
2025-11-24,11,Ventilator,Surgery,3,2,76.5,1
2025-11-24,11,Ventilator,Emergency,3,2,81.3,0
2025-11-24,11,Ventilator,Maternity,3,2,88.9,0
2025-11-24,11,ECG Monitor,Pediatrics,5,3,73.6,0
2025-11-24,11,ECG Monitor,General,5,3,64.9,0
2025-11-24,11,ECG Monitor,Surgery,5,3,75.5,0
2025-11-24,11,ECG Monitor,Emergency,5,3,71.7,0
2025-11-24,11,ECG Monitor,Cardiology,5,2,52.8,0
2025-11-24,11,Infusion Pump,Emergency,8,7,88.9,0
2025-11-24,11,Infusion Pump,Maternity,8,6,85.2,0
2025-11-24,11,Infusion Pump,General,8,6,82.6,0
2025-11-24,11,Infusion Pump,Neurology,8,6,80.2,0
2025-11-24,11,Infusion Pump,Orthopedics,8,7,97.9,0
2025-11-24,11,Defibrillator,Surgery,2,1,59.0,0
2025-11-24,11,Defibrillator,Pediatrics,2,0,35.3,0
2025-11-24,11,Defibrillator,ICU,2,0,49.5,1
2025-11-24,11,Defibrillator,Neurology,2,1,55.6,0
2025-11-24,11,Defibrillator,General,2,0,49.1,0
2025-11-24,11,Defibrillator,Emergency,2,1,56.0,0
2025-11-24,11,Ultrasound,Emergency,1,0,71.2,0
2025-11-24,11,Ultrasound,Maternity,1,0,77.8,0
2025-11-24,11,Ultrasound,Oncology,1,0,80.3,0
2025-11-24,11,Ultrasound,Pediatrics,1,0,74.3,0
2025-11-24,11,Pulse Oximeter,Pediatrics,10,9,99.0,0
2025-11-24,11,Pulse Oximeter,Oncology,10,8,80.5,0
2025-11-24,11,Pulse Oximeter,Orthopedics,10,8,80.0,0
2025-11-24,11,Pulse Oximeter,Emergency,10,8,85.0,0
2025-11-24,11,Pulse Oximeter,General,10,9,99.0,0
2025-11-25,11,Ventilator,General,3,2,91.1,0
2025-11-25,11,Ventilator,Oncology,3,2,85.9,0
2025-11-25,11,Ventilator,Pediatrics,3,2,77.8,0
2025-11-25,11,Ventilator,Cardiology,3,2,88.6,0
2025-11-25,11,Ventilator,Orthopedics,3,2,75.5,0
2025-11-25,11,ECG Monitor,General,5,3,75.7,0
2025-11-25,11,ECG Monitor,Neurology,5,3,61.9,0
2025-11-25,11,ECG Monitor,Surgery,5,3,67.6,0
2025-11-25,11,ECG Monitor,ICU,5,3,71.5,0
2025-11-25,11,ECG Monitor,Pediatrics,5,3,73.6,0
2025-11-25,11,ECG Monitor,Maternity,5,3,71.4,0
2025-11-25,11,Infusion Pump,Neurology,8,7,92.5,0
2025-11-25,11,Infusion Pump,ICU,8,6,85.0,0
2025-11-25,11,Infusion Pump,General,8,6,84.0,0
2025-11-25,11,Infusion Pump,Cardiology,8,6,83.7,0
2025-11-25,11,Defibrillator,General,2,0,44.5,0
2025-11-25,11,Defibrillator,Pediatrics,2,0,39.0,0
2025-11-25,11,Defibrillator,Oncology,2,0,49.6,0
2025-11-25,11,Defibrillator,Orthopedics,2,1,52.1,0
2025-11-25,11,Defibrillator,Maternity,2,1,51.6,0
2025-11-25,11,Ultrasound,Surgery,1,0,72.8,0
2025-11-25,11,Ultrasound,Oncology,1,0,65.9,0
2025-11-25,11,Ultrasound,General,1,0,82.9,0
2025-11-25,11,Ultrasound,ICU,1,0,72.4,0
2025-11-25,11,Pulse Oximeter,Maternity,10,7,76.8,0
2025-11-25,11,Pulse Oximeter,Cardiology,10,8,83.0,0
2025-11-25,11,Pulse Oximeter,Neurology,10,8,89.6,0
2025-11-25,11,Pulse Oximeter,Surgery,10,8,87.9,0
2025-11-25,11,Pulse Oximeter,Emergency,10,9,99.0,0
2025-11-26,11,Ventilator,Oncology,3,2,84.3,0
2025-11-26,11,Ventilator,General,3,2,76.9,0
2025-11-26,11,Ventilator,Surgery,3,2,77.9,0
2025-11-26,11,Ventilator,Pediatrics,3,2,95.3,0
2025-11-26,11,ECG Monitor,Pediatrics,5,3,77.9,0
2025-11-26,11,ECG Monitor,Orthopedics,5,4,83.3,0
2025-11-26,11,ECG Monitor,Neurology,5,3,79.5,0
2025-11-26,11,Infusion Pump,Surgery,8,7,99.0,0
2025-11-26,11,Infusion Pump,ICU,8,6,77.1,0
2025-11-26,11,Infusion Pump,Emergency,8,7,99.0,0
2025-11-26,11,Infusion Pump,Maternity,8,7,92.2,1
2025-11-26,11,Defibrillator,Surgery,2,1,63.8,0
2025-11-26,11,Defibrillator,Oncology,2,1,50.9,0
2025-11-26,11,Defibrillator,Neurology,2,1,63.7,0
2025-11-26,11,Ultrasound,Neurology,1,0,74.4,0
2025-11-26,11,Ultrasound,Surgery,1,0,64.4,0
2025-11-26,11,Ultrasound,Maternity,1,0,64.6,0
2025-11-26,11,Ultrasound,ICU,1,0,66.1,0
2025-11-26,11,Ultrasound,General,1,0,79.0,0
2025-11-26,11,Ultrasound,Oncology,1,0,76.5,0
2025-11-26,11,Pulse Oximeter,Maternity,10,8,88.0,0
2025-11-26,11,Pulse Oximeter,Orthopedics,10,8,83.4,0
2025-11-26,11,Pulse Oximeter,Surgery,10,6,66.6,0
2025-11-26,11,Pulse Oximeter,Pediatrics,10,8,82.0,0
2025-11-26,11,Pulse Oximeter,General,10,9,97.5,0
2025-11-26,11,Pulse Oximeter,Oncology,10,8,89.9,0
2025-11-27,11,Ventilator,ICU,3,2,91.3,0
2025-11-27,11,Ventilator,Orthopedics,3,2,80.7,0
2025-11-27,11,Ventilator,Neurology,3,2,87.0,0
2025-11-27,11,Ventilator,Emergency,3,2,73.9,0
2025-11-27,11,Ventilator,Surgery,3,2,84.0,0
2025-11-27,11,Ventilator,General,3,2,95.6,0
2025-11-27,11,ECG Monitor,Neurology,5,3,70.7,0
2025-11-27,11,ECG Monitor,General,5,3,62.1,0
2025-11-27,11,ECG Monitor,Maternity,5,3,74.0,1
2025-11-27,11,Infusion Pump,General,8,7,90.4,0
2025-11-27,11,Infusion Pump,Pediatrics,8,7,96.5,0
2025-11-27,11,Infusion Pump,Maternity,8,7,96.7,0
2025-11-27,11,Infusion Pump,Surgery,8,6,84.0,0
2025-11-27,11,Defibrillator,Maternity,2,0,47.4,0
2025-11-27,11,Defibrillator,Oncology,2,1,50.8,1
2025-11-27,11,Defibrillator,Pediatrics,2,0,44.3,0
2025-11-27,11,Defibrillator,Orthopedics,2,1,50.9,0
2025-11-27,11,Ultrasound,General,1,0,73.5,0
2025-11-27,11,Ultrasound,Pediatrics,1,0,76.6,0
2025-11-27,11,Ultrasound,Oncology,1,0,71.0,0
2025-11-27,11,Ultrasound,Neurology,1,0,54.8,0
2025-11-27,11,Pulse Oximeter,Oncology,10,9,96.4,0
2025-11-27,11,Pulse Oximeter,Emergency,10,8,81.4,0
2025-11-27,11,Pulse Oximeter,ICU,10,8,85.2,0
2025-11-28,11,Ventilator,ICU,3,2,81.4,0
2025-11-28,11,Ventilator,Neurology,3,2,90.0,0
2025-11-28,11,Ventilator,Emergency,3,2,89.7,0
2025-11-28,11,ECG Monitor,Cardiology,5,3,69.4,0
2025-11-28,11,ECG Monitor,Pediatrics,5,3,77.4,0
2025-11-28,11,ECG Monitor,Neurology,5,3,61.6,0
2025-11-28,11,ECG Monitor,ICU,5,3,61.9,0
2025-11-28,11,ECG Monitor,Oncology,5,4,85.6,0
2025-11-28,11,ECG Monitor,Surgery,5,3,75.3,0
2025-11-28,11,Infusion Pump,ICU,8,7,99.0,0
2025-11-28,11,Infusion Pump,Cardiology,8,7,91.6,0
2025-11-28,11,Infusion Pump,Oncology,8,6,84.4,1
2025-11-28,11,Infusion Pump,Neurology,8,6,86.4,0
2025-11-28,11,Defibrillator,Emergency,2,0,46.0,0
2025-11-28,11,Defibrillator,General,2,0,42.0,0
2025-11-28,11,Defibrillator,Neurology,2,1,51.6,0
2025-11-28,11,Defibrillator,ICU,2,1,51.5,0
2025-11-28,11,Defibrillator,Cardiology,2,0,46.9,0
2025-11-28,11,Defibrillator,Orthopedics,2,1,55.1,0
2025-11-28,11,Ultrasound,Oncology,1,0,82.7,0
2025-11-28,11,Ultrasound,Surgery,1,0,73.2,0
2025-11-28,11,Ultrasound,Emergency,1,0,67.8,0
2025-11-28,11,Ultrasound,Maternity,1,0,71.0,0
2025-11-28,11,Pulse Oximeter,ICU,10,9,91.1,0
2025-11-28,11,Pulse Oximeter,Maternity,10,8,85.3,0
2025-11-28,11,Pulse Oximeter,Neurology,10,7,78.3,0
2025-11-28,11,Pulse Oximeter,Pediatrics,10,9,99.0,0
2025-11-28,11,Pulse Oximeter,Emergency,10,9,91.7,0
2025-11-29,11,Ventilator,Orthopedics,3,2,82.4,0
2025-11-29,11,Ventilator,General,3,2,89.7,1
2025-11-29,11,Ventilator,Oncology,3,2,85.6,0
2025-11-29,11,Ventilator,Surgery,3,2,77.9,0
2025-11-29,11,Ventilator,Neurology,3,2,76.9,0
2025-11-29,11,ECG Monitor,ICU,5,4,82.2,0
2025-11-29,11,ECG Monitor,Orthopedics,5,4,81.1,0
2025-11-29,11,ECG Monitor,Oncology,5,4,80.5,0
2025-11-29,11,ECG Monitor,Emergency,5,3,79.9,0
2025-11-29,11,ECG Monitor,Cardiology,5,3,68.2,0
2025-11-29,11,Infusion Pump,ICU,8,7,92.1,0
2025-11-29,11,Infusion Pump,Orthopedics,8,7,90.0,0
2025-11-29,11,Infusion Pump,Surgery,8,7,94.4,0
2025-11-29,11,Infusion Pump,Oncology,8,7,96.3,0
2025-11-29,11,Infusion Pump,Pediatrics,8,7,97.1,0
2025-11-29,11,Infusion Pump,Neurology,8,7,93.4,0
2025-11-29,11,Defibrillator,General,2,0,38.9,0
2025-11-29,11,Defibrillator,Maternity,2,0,32.2,0
2025-11-29,11,Defibrillator,Cardiology,2,1,57.4,0
2025-11-29,11,Ultrasound,Neurology,1,0,62.5,0
2025-11-29,11,Ultrasound,Cardiology,1,0,75.1,1
2025-11-29,11,Ultrasound,Surgery,1,0,69.0,0
2025-11-29,11,Ultrasound,Pediatrics,1,0,57.7,0
2025-11-29,11,Ultrasound,General,1,0,48.1,0
2025-11-29,11,Pulse Oximeter,General,10,8,85.2,0
2025-11-29,11,Pulse Oximeter,Orthopedics,10,8,86.9,0
2025-11-29,11,Pulse Oximeter,Maternity,10,9,92.7,0
2025-11-30,11,Ventilator,Surgery,3,2,80.7,0
2025-11-30,11,Ventilator,Emergency,3,2,76.1,0
2025-11-30,11,Ventilator,ICU,3,1,59.5,0
2025-11-30,11,ECG Monitor,Cardiology,5,3,72.1,0
2025-11-30,11,ECG Monitor,Neurology,5,3,73.7,0
2025-11-30,11,ECG Monitor,General,5,3,73.0,0
2025-11-30,11,ECG Monitor,Emergency,5,3,74.8,0
2025-11-30,11,ECG Monitor,Pediatrics,5,3,73.4,0
2025-11-30,11,ECG Monitor,Oncology,5,3,72.5,0
2025-11-30,11,Infusion Pump,Cardiology,8,7,96.9,0
2025-11-30,11,Infusion Pump,Pediatrics,8,6,87.0,0
2025-11-30,11,Infusion Pump,Emergency,8,7,95.1,0
2025-11-30,11,Defibrillator,Neurology,2,1,52.8,0
2025-11-30,11,Defibrillator,General,2,0,43.9,0
2025-11-30,11,Defibrillator,Cardiology,2,1,50.3,0
2025-11-30,11,Defibrillator,Pediatrics,2,1,54.0,0
2025-11-30,11,Defibrillator,Maternity,2,0,43.5,0
2025-11-30,11,Defibrillator,Oncology,2,1,54.9,0
2025-11-30,11,Ultrasound,Oncology,1,0,69.4,1
2025-11-30,11,Ultrasound,Maternity,1,0,75.3,0
2025-11-30,11,Ultrasound,Cardiology,1,0,72.5,0
2025-11-30,11,Ultrasound,Orthopedics,1,0,63.9,0
2025-11-30,11,Pulse Oximeter,Neurology,10,9,99.0,0
2025-11-30,11,Pulse Oximeter,Oncology,10,8,87.7,0
2025-11-30,11,Pulse Oximeter,Orthopedics,10,8,83.4,0
2025-11-30,11,Pulse Oximeter,Cardiology,10,8,81.2,0
2025-11-30,11,Pulse Oximeter,Emergency,10,8,82.0,0
2025-11-30,11,Pulse Oximeter,Surgery,10,9,90.4,0
2025-12-01,12,Ventilator,Orthopedics,3,2,84.1,0
2025-12-01,12,Ventilator,Surgery,3,2,82.8,0
2025-12-01,12,Ventilator,ICU,3,2,70.1,1
2025-12-01,12,Ventilator,Maternity,3,2,85.6,0
2025-12-01,12,Ventilator,Oncology,3,2,71.3,0
2025-12-01,12,ECG Monitor,Orthopedics,5,3,77.3,0
2025-12-01,12,ECG Monitor,Pediatrics,5,3,71.0,0
2025-12-01,12,ECG Monitor,Emergency,5,3,69.4,0
2025-12-01,12,Infusion Pump,Oncology,8,7,99.0,0
2025-12-01,12,Infusion Pump,ICU,8,7,87.7,0
2025-12-01,12,Infusion Pump,Orthopedics,8,7,89.7,0
2025-12-01,12,Infusion Pump,General,8,7,92.7,0
2025-12-01,12,Infusion Pump,Neurology,8,7,97.9,0
2025-12-01,12,Defibrillator,Emergency,2,0,41.7,0
2025-12-01,12,Defibrillator,Cardiology,2,1,56.0,0
2025-12-01,12,Defibrillator,Maternity,2,0,32.6,0
2025-12-01,12,Defibrillator,Neurology,2,0,39.5,0
2025-12-01,12,Ultrasound,Oncology,1,0,69.1,0
2025-12-01,12,Ultrasound,General,1,0,75.4,1
2025-12-01,12,Ultrasound,Cardiology,1,0,69.9,0
2025-12-01,12,Pulse Oximeter,Surgery,10,8,88.5,0
2025-12-01,12,Pulse Oximeter,Pediatrics,10,8,86.4,0
2025-12-01,12,Pulse Oximeter,Oncology,10,7,74.7,0
2025-12-01,12,Pulse Oximeter,Emergency,10,9,98.0,1
2025-12-01,12,Pulse Oximeter,Cardiology,10,9,94.6,0
2025-12-01,12,Pulse Oximeter,Orthopedics,10,7,78.9,0
2025-12-02,12,Ventilator,Emergency,3,2,81.4,0
2025-12-02,12,Ventilator,Surgery,3,2,74.1,0
2025-12-02,12,Ventilator,Oncology,3,2,78.8,0
2025-12-02,12,Ventilator,General,3,2,80.7,0
2025-12-02,12,ECG Monitor,General,5,3,70.9,0
2025-12-02,12,ECG Monitor,Orthopedics,5,4,81.3,0
2025-12-02,12,ECG Monitor,Emergency,5,3,72.7,0
2025-12-02,12,ECG Monitor,Maternity,5,3,73.2,0
2025-12-02,12,Infusion Pump,Orthopedics,8,7,96.5,0
2025-12-02,12,Infusion Pump,Cardiology,8,7,99.0,0
2025-12-02,12,Infusion Pump,Neurology,8,7,99.0,0
2025-12-02,12,Infusion Pump,Maternity,8,7,90.4,0
2025-12-02,12,Infusion Pump,Surgery,8,7,97.5,0
2025-12-02,12,Infusion Pump,Emergency,8,7,91.2,0
2025-12-02,12,Defibrillator,Emergency,2,1,53.9,0
2025-12-02,12,Defibrillator,General,2,0,46.9,0
2025-12-02,12,Defibrillator,Surgery,2,0,44.8,0
2025-12-02,12,Defibrillator,Pediatrics,2,0,45.6,0
2025-12-02,12,Defibrillator,Cardiology,2,1,54.1,0
2025-12-02,12,Defibrillator,ICU,2,1,50.5,0
2025-12-02,12,Ultrasound,Orthopedics,1,0,75.5,0
2025-12-02,12,Ultrasound,General,1,0,84.5,1
2025-12-02,12,Ultrasound,Oncology,1,0,68.4,0
2025-12-02,12,Pulse Oximeter,ICU,10,8,84.5,0
2025-12-02,12,Pulse Oximeter,Neurology,10,8,81.8,0
2025-12-02,12,Pulse Oximeter,Cardiology,10,9,93.6,0
2025-12-02,12,Pulse Oximeter,Pediatrics,10,9,92.0,0
2025-12-03,12,Ventilator,Cardiology,3,2,79.2,0
2025-12-03,12,Ventilator,Pediatrics,3,2,77.9,0
2025-12-03,12,Ventilator,Oncology,3,2,87.9,0
2025-12-03,12,ECG Monitor,Orthopedics,5,3,63.7,0
2025-12-03,12,ECG Monitor,Neurology,5,3,72.1,0
2025-12-03,12,ECG Monitor,Surgery,5,4,83.8,0
2025-12-03,12,ECG Monitor,Cardiology,5,3,77.8,0
2025-12-03,12,ECG Monitor,Oncology,5,3,64.0,0
2025-12-03,12,ECG Monitor,Emergency,5,3,70.0,0
2025-12-03,12,Infusion Pump,Maternity,8,6,86.7,0
2025-12-03,12,Infusion Pump,Orthopedics,8,6,80.7,0
2025-12-03,12,Infusion Pump,Surgery,8,7,91.6,0
2025-12-03,12,Infusion Pump,Cardiology,8,7,99.0,0
2025-12-03,12,Defibrillator,Maternity,2,0,47.2,0
2025-12-03,12,Defibrillator,Surgery,2,1,53.7,1
2025-12-03,12,Defibrillator,ICU,2,1,55.3,0
2025-12-03,12,Ultrasound,ICU,1,0,81.1,0
2025-12-03,12,Ultrasound,Pediatrics,1,0,70.8,0
2025-12-03,12,Ultrasound,Emergency,1,0,85.7,0
2025-12-03,12,Ultrasound,Orthopedics,1,0,76.2,0
2025-12-03,12,Pulse Oximeter,ICU,10,7,76.0,0
2025-12-03,12,Pulse Oximeter,Orthopedics,10,8,83.5,0
2025-12-03,12,Pulse Oximeter,General,10,7,78.6,0
2025-12-03,12,Pulse Oximeter,Neurology,10,9,93.1,0
2025-12-04,12,Ventilator,Neurology,3,2,73.6,0
2025-12-04,12,Ventilator,Maternity,3,2,75.1,1
2025-12-04,12,Ventilator,Cardiology,3,2,93.4,0
2025-12-04,12,Ventilator,Pediatrics,3,2,76.2,0
2025-12-04,12,ECG Monitor,General,5,3,72.9,0
2025-12-04,12,ECG Monitor,Pediatrics,5,4,81.9,0
2025-12-04,12,ECG Monitor,ICU,5,3,71.1,1
2025-12-04,12,Infusion Pump,Neurology,8,6,86.8,0
2025-12-04,12,Infusion Pump,General,8,7,92.7,0
2025-12-04,12,Infusion Pump,Oncology,8,6,84.5,0
2025-12-04,12,Infusion Pump,Cardiology,8,7,99.0,0
2025-12-04,12,Defibrillator,Neurology,2,1,54.2,0
2025-12-04,12,Defibrillator,Maternity,2,0,39.1,0
2025-12-04,12,Defibrillator,Pediatrics,2,1,53.9,0
2025-12-04,12,Defibrillator,ICU,2,1,50.9,0
2025-12-04,12,Defibrillator,General,2,1,51.4,0
2025-12-04,12,Defibrillator,Orthopedics,2,0,41.8,0
2025-12-04,12,Ultrasound,Neurology,1,0,82.2,0
2025-12-04,12,Ultrasound,Orthopedics,1,0,54.5,0
2025-12-04,12,Ultrasound,Pediatrics,1,0,63.9,0
2025-12-04,12,Ultrasound,ICU,1,0,67.1,0
2025-12-04,12,Ultrasound,Oncology,1,0,73.4,0
2025-12-04,12,Ultrasound,Maternity,1,0,70.9,0
2025-12-04,12,Pulse Oximeter,Cardiology,10,8,89.2,0
2025-12-04,12,Pulse Oximeter,ICU,10,9,90.1,0
2025-12-04,12,Pulse Oximeter,General,10,9,95.9,0
2025-12-04,12,Pulse Oximeter,Surgery,10,7,79.6,0
2025-12-04,12,Pulse Oximeter,Maternity,10,8,83.7,0
2025-12-04,12,Pulse Oximeter,Emergency,10,9,91.6,0
2025-12-05,12,Ventilator,Cardiology,3,2,82.2,0
2025-12-05,12,Ventilator,Maternity,3,2,85.3,0
2025-12-05,12,Ventilator,Orthopedics,3,2,79.1,0
2025-12-05,12,Ventilator,Emergency,3,2,79.6,0
2025-12-05,12,Ventilator,Oncology,3,2,94.0,0
2025-12-05,12,Ventilator,Neurology,3,2,81.2,0
2025-12-05,12,ECG Monitor,Cardiology,5,4,85.2,0
2025-12-05,12,ECG Monitor,Surgery,5,3,72.2,0
2025-12-05,12,ECG Monitor,Neurology,5,4,86.0,0
2025-12-05,12,Infusion Pump,Orthopedics,8,7,89.6,0
2025-12-05,12,Infusion Pump,Cardiology,8,7,99.0,0
2025-12-05,12,Infusion Pump,Neurology,8,7,99.0,0
2025-12-05,12,Defibrillator,ICU,2,0,43.9,0
2025-12-05,12,Defibrillator,Pediatrics,2,0,44.7,0
2025-12-05,12,Defibrillator,Orthopedics,2,0,34.3,0
2025-12-05,12,Defibrillator,Cardiology,2,1,54.6,1
2025-12-05,12,Defibrillator,General,2,1,53.5,0
2025-12-05,12,Ultrasound,Maternity,1,0,64.5,0
2025-12-05,12,Ultrasound,Pediatrics,1,0,48.7,0
2025-12-05,12,Ultrasound,General,1,0,61.1,0
2025-12-05,12,Ultrasound,Neurology,1,0,78.2,0
2025-12-05,12,Ultrasound,Cardiology,1,0,68.3,0
2025-12-05,12,Pulse Oximeter,Oncology,10,8,82.9,0
2025-12-05,12,Pulse Oximeter,Emergency,10,9,97.7,0
2025-12-05,12,Pulse Oximeter,ICU,10,8,88.9,0
2025-12-05,12,Pulse Oximeter,Maternity,10,9,94.1,0
2025-12-05,12,Pulse Oximeter,Cardiology,10,8,89.5,0
2025-12-05,12,Pulse Oximeter,Surgery,10,7,75.6,0
2025-12-06,12,Ventilator,ICU,3,2,73.6,0
2025-12-06,12,Ventilator,Cardiology,3,2,73.3,0
2025-12-06,12,Ventilator,Emergency,3,2,81.0,0
2025-12-06,12,Ventilator,Neurology,3,2,92.4,0
2025-12-06,12,ECG Monitor,Oncology,5,3,73.8,0
2025-12-06,12,ECG Monitor,Emergency,5,4,81.8,0
2025-12-06,12,ECG Monitor,Neurology,5,3,73.6,0
2025-12-06,12,ECG Monitor,Pediatrics,5,3,63.4,0
2025-12-06,12,ECG Monitor,Cardiology,5,3,75.3,0
2025-12-06,12,ECG Monitor,Maternity,5,4,80.1,0
2025-12-06,12,Infusion Pump,Surgery,8,7,89.1,0
2025-12-06,12,Infusion Pump,Orthopedics,8,6,86.2,1
2025-12-06,12,Infusion Pump,Neurology,8,7,94.8,1
2025-12-06,12,Infusion Pump,ICU,8,7,99.0,0
2025-12-06,12,Infusion Pump,Emergency,8,7,99.0,0
2025-12-06,12,Defibrillator,Maternity,2,0,44.2,0
2025-12-06,12,Defibrillator,General,2,0,39.7,1
2025-12-06,12,Defibrillator,Emergency,2,0,30.6,0
2025-12-06,12,Defibrillator,Neurology,2,0,41.8,0
2025-12-06,12,Defibrillator,Orthopedics,2,0,45.6,0
2025-12-06,12,Defibrillator,Pediatrics,2,0,45.9,0
2025-12-06,12,Ultrasound,Maternity,1,0,66.5,0
2025-12-06,12,Ultrasound,Surgery,1,0,63.4,1
2025-12-06,12,Ultrasound,Cardiology,1,0,61.1,0
2025-12-06,12,Ultrasound,Oncology,1,0,80.6,0
2025-12-06,12,Ultrasound,ICU,1,0,67.4,0
2025-12-06,12,Pulse Oximeter,Pediatrics,10,8,80.2,0
2025-12-06,12,Pulse Oximeter,Surgery,10,8,88.4,0
2025-12-06,12,Pulse Oximeter,Emergency,10,8,88.5,1
2025-12-06,12,Pulse Oximeter,Neurology,10,8,85.0,0
2025-12-07,12,Ventilator,General,3,2,75.2,0
2025-12-07,12,Ventilator,Maternity,3,2,78.6,0
2025-12-07,12,Ventilator,Cardiology,3,2,85.6,0
2025-12-07,12,Ventilator,Neurology,3,2,75.1,0
2025-12-07,12,Ventilator,Pediatrics,3,2,86.8,0
2025-12-07,12,ECG Monitor,Cardiology,5,4,83.3,0
2025-12-07,12,ECG Monitor,Neurology,5,4,81.4,0
2025-12-07,12,ECG Monitor,Orthopedics,5,3,75.2,0
2025-12-07,12,ECG Monitor,Oncology,5,3,72.5,0
2025-12-07,12,Infusion Pump,Pediatrics,8,6,86.6,1
2025-12-07,12,Infusion Pump,Emergency,8,5,73.9,0
2025-12-07,12,Infusion Pump,ICU,8,7,99.0,0
2025-12-07,12,Infusion Pump,Orthopedics,8,7,96.5,0
2025-12-07,12,Infusion Pump,Maternity,8,7,93.8,0
2025-12-07,12,Defibrillator,Surgery,2,0,48.5,0
2025-12-07,12,Defibrillator,Emergency,2,0,47.8,0
2025-12-07,12,Defibrillator,ICU,2,0,48.1,0
2025-12-07,12,Ultrasound,Oncology,1,0,72.3,0
2025-12-07,12,Ultrasound,Surgery,1,0,65.1,0
2025-12-07,12,Ultrasound,Cardiology,1,0,76.2,0
2025-12-07,12,Pulse Oximeter,General,10,9,98.7,0
2025-12-07,12,Pulse Oximeter,Cardiology,10,9,90.6,0
2025-12-07,12,Pulse Oximeter,Oncology,10,8,87.8,0
2025-12-08,12,Ventilator,Orthopedics,3,2,90.6,0
2025-12-08,12,Ventilator,Neurology,3,2,87.7,0
2025-12-08,12,Ventilator,Surgery,3,2,84.7,0
2025-12-08,12,Ventilator,Oncology,3,2,86.4,0
2025-12-08,12,Ventilator,General,3,2,81.2,0
2025-12-08,12,ECG Monitor,Pediatrics,5,4,85.1,0
2025-12-08,12,ECG Monitor,Cardiology,5,4,82.6,0
2025-12-08,12,ECG Monitor,Surgery,5,3,76.8,0
2025-12-08,12,Infusion Pump,Oncology,8,6,85.5,0
2025-12-08,12,Infusion Pump,ICU,8,6,83.1,0
2025-12-08,12,Infusion Pump,Orthopedics,8,6,85.6,0
2025-12-08,12,Infusion Pump,Emergency,8,6,81.7,0
2025-12-08,12,Infusion Pump,Surgery,8,7,93.3,0
2025-12-08,12,Defibrillator,Maternity,2,0,34.8,0
2025-12-08,12,Defibrillator,Neurology,2,0,35.4,0
2025-12-08,12,Defibrillator,Orthopedics,2,1,53.3,0
2025-12-08,12,Ultrasound,General,1,0,78.5,0
2025-12-08,12,Ultrasound,ICU,1,0,68.4,0
2025-12-08,12,Ultrasound,Emergency,1,0,70.5,0
2025-12-08,12,Ultrasound,Cardiology,1,0,67.5,0
2025-12-08,12,Pulse Oximeter,Maternity,10,9,94.4,0
2025-12-08,12,Pulse Oximeter,Cardiology,10,8,87.2,0
2025-12-08,12,Pulse Oximeter,Neurology,10,8,87.3,0
2025-12-08,12,Pulse Oximeter,ICU,10,8,83.7,0
2025-12-08,12,Pulse Oximeter,Emergency,10,8,89.6,0
2025-12-09,12,Ventilator,Maternity,3,2,80.7,0
2025-12-09,12,Ventilator,Pediatrics,3,2,91.8,0
2025-12-09,12,Ventilator,Surgery,3,2,93.6,0
2025-12-09,12,Ventilator,Neurology,3,2,83.8,0
2025-12-09,12,ECG Monitor,Neurology,5,3,72.8,0
2025-12-09,12,ECG Monitor,ICU,5,3,73.7,0
2025-12-09,12,ECG Monitor,Emergency,5,4,82.5,0
2025-12-09,12,ECG Monitor,Maternity,5,4,80.2,0
2025-12-09,12,Infusion Pump,ICU,8,7,88.6,0
2025-12-09,12,Infusion Pump,Maternity,8,6,83.7,0
2025-12-09,12,Infusion Pump,Emergency,8,7,99.0,0
2025-12-09,12,Infusion Pump,Surgery,8,7,88.0,0
2025-12-09,12,Infusion Pump,Orthopedics,8,5,69.6,0
2025-12-09,12,Infusion Pump,Cardiology,8,7,91.1,0
2025-12-09,12,Defibrillator,Cardiology,2,1,51.8,0
2025-12-09,12,Defibrillator,Orthopedics,2,1,52.5,0
2025-12-09,12,Defibrillator,General,2,0,49.8,0
2025-12-09,12,Ultrasound,Surgery,1,0,82.6,0
2025-12-09,12,Ultrasound,Cardiology,1,0,72.9,0
2025-12-09,12,Ultrasound,General,1,0,66.6,0
2025-12-09,12,Ultrasound,Neurology,1,0,67.4,0
2025-12-09,12,Ultrasound,Emergency,1,0,75.6,0
2025-12-09,12,Pulse Oximeter,Orthopedics,10,8,87.5,0
2025-12-09,12,Pulse Oximeter,ICU,10,8,82.0,0
2025-12-09,12,Pulse Oximeter,Surgery,10,9,93.3,0
2025-12-10,12,Ventilator,Oncology,3,2,73.9,1
2025-12-10,12,Ventilator,Orthopedics,3,2,81.7,0
2025-12-10,12,Ventilator,Surgery,3,2,85.2,0
2025-12-10,12,ECG Monitor,Maternity,5,3,74.9,0
2025-12-10,12,ECG Monitor,ICU,5,3,79.1,0
2025-12-10,12,ECG Monitor,Pediatrics,5,3,70.0,0
2025-12-10,12,Infusion Pump,Cardiology,8,6,80.2,0
