date,month,day_of_week,department,total_beds,occupied,available,reserved,maintenance,occupancy_rate
2025-10-21,10,Tuesday,Maternity,20,14,6,1,0,70.4
2025-10-21,10,Tuesday,Surgery,15,11,4,1,0,76.8
2025-10-21,10,Tuesday,Cardiology,20,13,7,0,0,69.2
2025-10-21,10,Tuesday,Orthopedics,20,14,6,0,0,74.4
2025-10-21,10,Tuesday,Neurology,15,10,5,0,0,69.2
2025-10-21,10,Tuesday,Oncology,15,11,4,0,0,76.7
2025-10-22,10,Wednesday,ICU,20,14,6,1,0,74.5
2025-10-22,10,Wednesday,General,50,35,15,1,0,70.1
2025-10-22,10,Wednesday,Emergency,30,20,10,0,0,70.0
2025-10-22,10,Wednesday,Pediatrics,25,18,7,0,0,75.6
2025-10-22,10,Wednesday,Maternity,20,14,6,1,0,70.2
2025-10-22,10,Wednesday,Surgery,15,11,4,0,0,74.8
2025-10-22,10,Wednesday,Cardiology,20,13,7,1,0,67.3
2025-10-22,10,Wednesday,Orthopedics,20,15,5,0,0,79.4
2025-10-22,10,Wednesday,Neurology,15,10,5,0,0,71.1
2025-10-22,10,Wednesday,Oncology,15,11,4,1,0,78.5
2025-10-23,10,Thursday,ICU,20,15,5,0,0,76.3
2025-10-23,10,Thursday,General,50,37,13,0,0,75.7
2025-10-23,10,Thursday,Emergency,30,21,9,0,0,73.0
2025-10-23,10,Thursday,Pediatrics,25,18,7,0,0,72.9
2025-10-23,10,Thursday,Maternity,20,13,7,1,0,67.7
2025-10-23,10,Thursday,Surgery,15,11,4,0,0,74.2
2025-10-23,10,Thursday,Cardiology,20,15,5,1,0,77.8
2025-10-23,10,Thursday,Orthopedics,20,14,6,1,0,70.3
2025-10-23,10,Thursday,Neurology,15,11,4,1,0,76.5
2025-10-23,10,Thursday,Oncology,15,10,5,0,0,70.1
2025-10-24,10,Friday,ICU,20,15,5,1,0,78.2
2025-10-24,10,Friday,General,50,34,16,0,0,69.8
2025-10-24,10,Friday,Emergency,30,23,7,1,0,76.8
2025-10-24,10,Friday,Pediatrics,25,17,8,1,0,68.7
2025-10-24,10,Friday,Maternity,20,14,6,1,0,71.9
2025-10-24,10,Friday,Surgery,15,10,5,0,0,71.4
2025-10-24,10,Friday,Cardiology,20,14,6,1,0,71.6
2025-10-24,10,Friday,Orthopedics,20,15,5,1,0,78.9
2025-10-24,10,Friday,Neurology,15,11,4,0,0,79.0
2025-10-24,10,Friday,Oncology,15,11,4,1,0,78.5
2025-10-25,10,Saturday,ICU,20,15,5,1,0,78.6
2025-10-25,10,Saturday,General,50,36,14,1,0,72.9
2025-10-25,10,Saturday,Emergency,30,22,8,1,0,76.2
2025-10-25,10,Saturday,Pediatrics,25,18,7,0,0,75.4
2025-10-25,10,Saturday,Maternity,20,15,5,0,0,76.5
2025-10-25,10,Saturday,Surgery,15,10,5,1,0,72.8
2025-10-25,10,Saturday,Cardiology,20,15,5,1,0,80.0
2025-10-25,10,Saturday,Orthopedics,20,15,5,1,0,77.7
2025-10-25,10,Saturday,Neurology,15,11,4,1,0,74.9
2025-10-25,10,Saturday,Oncology,15,10,5,0,0,69.2
2025-10-26,10,Sunday,ICU,20,14,6,1,0,73.2
2025-10-26,10,Sunday,General,50,34,16,0,0,69.8
2025-10-26,10,Sunday,Emergency,30,23,7,0,0,79.5
2025-10-26,10,Sunday,Pediatrics,25,17,8,1,0,72.0
2025-10-26,10,Sunday,Maternity,20,14,6,0,0,71.7
2025-10-26,10,Sunday,Surgery,15,11,4,1,0,78.2
2025-10-26,10,Sunday,Cardiology,20,14,6,0,0,73.9
2025-10-26,10,Sunday,Orthopedics,20,15,5,1,0,76.3
2025-10-26,10,Sunday,Neurology,15,11,4,1,0,73.5
2025-10-26,10,Sunday,Oncology,15,11,4,0,0,78.4
2025-10-27,10,Monday,ICU,20,14,6,0,0,71.6
2025-10-27,10,Monday,General,50,35,15,1,0,71.2
2025-10-27,10,Monday,Emergency,30,22,8,1,0,74.8
2025-10-27,10,Monday,Pediatrics,25,18,7,1,0,72.6
2025-10-27,10,Monday,Maternity,20,14,6,0,0,73.8
2025-10-27,10,Monday,Surgery,15,10,5,1,0,71.4
2025-10-27,10,Monday,Cardiology,20,13,7,1,0,67.7
2025-10-27,10,Monday,Orthopedics,20,15,5,0,0,76.4
2025-10-27,10,Monday,Neurology,15,11,4,1,0,76.2
2025-10-27,10,Monday,Oncology,15,11,4,1,0,76.0
2025-10-28,10,Tuesday,ICU,20,13,7,1,0,68.1
2025-10-28,10,Tuesday,General,50,36,14,0,0,73.8
2025-10-28,10,Tuesday,Emergency,30,23,7,0,0,79.6
2025-10-28,10,Tuesday,Pediatrics,25,18,7,1,0,74.8
2025-10-28,10,Tuesday,Maternity,20,14,6,1,0,75.0
2025-10-28,10,Tuesday,Surgery,15,11,4,0,0,75.6
2025-10-28,10,Tuesday,Cardiology,20,15,5,0,0,77.1
2025-10-28,10,Tuesday,Orthopedics,20,13,7,1,0,69.6
2025-10-28,10,Tuesday,Neurology,15,11,4,0,0,79.1
2025-10-28,10,Tuesday,Oncology,15,11,4,0,0,78.9
2025-10-29,10,Wednesday,ICU,20,14,6,1,0,73.7
2025-10-29,10,Wednesday,General,50,37,13,1,0,76.0
2025-10-29,10,Wednesday,Emergency,30,23,7,1,0,79.8
2025-10-29,10,Wednesday,Pediatrics,25,18,7,1,0,73.3
2025-10-29,10,Wednesday,Maternity,20,14,6,1,0,71.2
2025-10-29,10,Wednesday,Surgery,15,10,5,1,0,67.1
2025-10-29,10,Wednesday,Cardiology,20,13,7,0,0,68.0
2025-10-29,10,Wednesday,Orthopedics,20,14,6,0,0,71.3
2025-10-29,10,Wednesday,Neurology,15,11,4,0,0,76.1
2025-10-29,10,Wednesday,Oncology,15,11,4,0,0,77.1
2025-10-30,10,Thursday,ICU,20,14,6,1,0,72.0
2025-10-30,10,Thursday,General,50,35,15,1,0,70.1
2025-10-30,10,Thursday,Emergency,30,23,7,1,0,77.2
2025-10-30,10,Thursday,Pediatrics,25,18,7,0,0,74.1
2025-10-30,10,Thursday,Maternity,20,14,6,0,0,73.7
2025-10-30,10,Thursday,Surgery,15,10,5,1,0,73.1
2025-10-30,10,Thursday,Cardiology,20,14,6,0,0,70.3
2025-10-30,10,Thursday,Orthopedics,20,15,5,1,0,79.9
2025-10-30,10,Thursday,Neurology,15,11,4,1,0,74.5
2025-10-30,10,Thursday,Oncology,15,11,4,1,0,76.0
2025-10-31,10,Friday,ICU,20,15,5,0,0,76.5
2025-10-31,10,Friday,General,50,35,15,1,0,71.1
2025-10-31,10,Friday,Emergency,30,23,7,0,0,79.6
2025-10-31,10,Friday,Pediatrics,25,19,6,0,0,77.7
2025-10-31,10,Friday,Maternity,20,14,6,0,0,71.2
2025-10-31,10,Friday,Surgery,15,11,4,0,0,78.1
2025-10-31,10,Friday,Cardiology,20,13,7,0,0,68.0
2025-10-31,10,Friday,Orthopedics,20,13,7,0,0,68.2
2025-10-31,10,Friday,Neurology,15,11,4,1,0,76.1
2025-10-31,10,Friday,Oncology,15,11,4,0,0,74.4
2025-11-01,11,Saturday,ICU,20,18,2,0,0,90.4
2025-11-01,11,Saturday,General,50,46,4,0,0,93.1
2025-11-01,11,Saturday,Emergency,30,26,4,1,0,88.2
2025-11-01,11,Saturday,Pediatrics,25,20,5,0,0,83.5
2025-11-01,11,Saturday,Maternity,20,17,3,1,0,88.1
2025-11-01,11,Saturday,Surgery,15,12,3,0,0,86.6
2025-11-01,11,Saturday,Cardiology,20,17,3,1,0,88.0
2025-11-01,11,Saturday,Orthopedics,20,18,2,1,0,92.6
2025-11-01,11,Saturday,Neurology,15,13,2,0,0,89.4
2025-11-01,11,Saturday,Oncology,15,12,3,1,0,82.9
2025-11-02,11,Sunday,ICU,20,18,2,0,0,93.7
2025-11-02,11,Sunday,General,50,46,4,1,0,93.1
2025-11-02,11,Sunday,Emergency,30,28,2,0,0,93.7
2025-11-02,11,Sunday,Pediatrics,25,23,2,1,0,93.3
2025-11-02,11,Sunday,Maternity,20,17,3,0,0,87.7
2025-11-02,11,Sunday,Surgery,15,13,2,0,0,87.4
2025-11-02,11,Sunday,Cardiology,20,16,4,0,0,81.8
2025-11-02,11,Sunday,Orthopedics,20,18,2,0,0,90.8
2025-11-02,11,Sunday,Neurology,15,12,3,1,0,82.7
2025-11-02,11,Sunday,Oncology,15,13,2,1,0,91.6
2025-11-03,11,Monday,ICU,20,16,4,0,0,82.8
2025-11-03,11,Monday,General,50,46,4,0,0,92.4
2025-11-03,11,Monday,Emergency,30,24,6,0,0,82.6
2025-11-03,11,Monday,Pediatrics,25,23,2,0,0,94.1
2025-11-03,11,Monday,Maternity,20,18,2,1,0,92.4
2025-11-03,11,Monday,Surgery,15,13,2,0,0,90.4
2025-11-03,11,Monday,Cardiology,20,18,2,0,0,91.8
2025-11-03,11,Monday,Orthopedics,20,18,2,1,0,91.3
2025-11-03,11,Monday,Neurology,15,13,2,1,0,88.2
2025-11-03,11,Monday,Oncology,15,13,2,0,0,87.2
2025-11-04,11,Tuesday,ICU,20,16,4,0,0,84.1
2025-11-04,11,Tuesday,General,50,43,7,0,0,86.0
2025-11-04,11,Tuesday,Emergency,30,24,6,0,0,82.0
2025-11-04,11,Tuesday,Pediatrics,25,20,5,0,0,81.9
2025-11-04,11,Tuesday,Maternity,20,18,2,0,0,92.7
2025-11-04,11,Tuesday,Surgery,15,13,2,0,0,92.7
2025-11-04,11,Tuesday,Cardiology,20,16,4,1,0,81.7
2025-11-04,11,Tuesday,Orthopedics,20,18,2,1,0,91.9
2025-11-04,11,Tuesday,Neurology,15,13,2,0,0,89.0
2025-11-04,11,Tuesday,Oncology,15,12,3,0,0,86.0
2025-11-05,11,Wednesday,ICU,20,18,2,0,0,90.1
2025-11-05,11,Wednesday,General,50,47,3,1,0,94.1
2025-11-05,11,Wednesday,Emergency,30,24,6,1,0,81.7
2025-11-05,11,Wednesday,Pediatrics,25,21,4,0,0,85.1
2025-11-05,11,Wednesday,Maternity,20,16,4,0,0,82.5
2025-11-05,11,Wednesday,Surgery,15,12,3,1,0,85.4
2025-11-05,11,Wednesday,Cardiology,20,18,2,0,0,90.8
2025-11-05,11,Wednesday,Orthopedics,20,18,2,0,0,91.6
2025-11-05,11,Wednesday,Neurology,15,13,2,0,0,90.7
2025-11-05,11,Wednesday,Oncology,15,13,2,0,0,87.7
2025-11-06,11,Thursday,ICU,20,18,2,1,0,93.4
2025-11-06,11,Thursday,General,50,46,4,0,0,93.0
2025-11-06,11,Thursday,Emergency,30,24,6,0,0,81.8
2025-11-06,11,Thursday,Pediatrics,25,22,3,1,0,90.5
2025-11-06,11,Thursday,Maternity,20,18,2,1,0,92.9
2025-11-06,11,Thursday,Surgery,15,13,2,1,0,88.6
2025-11-06,11,Thursday,Cardiology,20,17,3,0,0,85.2
2025-11-06,11,Thursday,Orthopedics,20,17,3,1,0,86.6
2025-11-06,11,Thursday,Neurology,15,12,3,0,0,86.0
2025-11-06,11,Thursday,Oncology,15,13,2,0,0,86.7
2025-11-07,11,Friday,ICU,20,17,3,0,0,85.5
2025-11-07,11,Friday,General,50,42,8,0,0,85.5
2025-11-07,11,Friday,Emergency,30,27,3,1,0,91.3
2025-11-07,11,Friday,Pediatrics,25,22,3,0,0,91.9
2025-11-07,11,Friday,Maternity,20,16,4,0,0,84.2
2025-11-07,11,Friday,Surgery,15,13,2,1,0,87.2
2025-11-07,11,Friday,Cardiology,20,17,3,1,0,87.7
2025-11-07,11,Friday,Orthopedics,20,16,4,1,0,84.1
2025-11-07,11,Friday,Neurology,15,13,2,0,0,89.4
2025-11-07,11,Friday,Oncology,15,12,3,0,0,83.0
2025-11-08,11,Saturday,ICU,20,16,4,1,0,82.8
2025-11-08,11,Saturday,General,50,42,8,0,0,84.4
2025-11-08,11,Saturday,Emergency,30,25,5,0,0,84.4
2025-11-08,11,Saturday,Pediatrics,25,23,2,0,0,93.4
2025-11-08,11,Saturday,Maternity,20,17,3,1,0,85.5
2025-11-08,11,Saturday,Surgery,15,13,2,0,0,86.7
2025-11-08,11,Saturday,Cardiology,20,18,2,0,0,90.6
2025-11-08,11,Saturday,Orthopedics,20,17,3,1,0,88.7
2025-11-08,11,Saturday,Neurology,15,13,2,0,0,90.4
2025-11-08,11,Saturday,Oncology,15,12,3,1,0,82.1
2025-11-09,11,Sunday,ICU,20,18,2,0,0,91.0
2025-11-09,11,Sunday,General,50,45,5,0,0,91.1
2025-11-09,11,Sunday,Emergency,30,27,3,0,0,93.0
2025-11-09,11,Sunday,Pediatrics,25,21,4,1,0,86.9
2025-11-09,11,Sunday,Maternity,20,16,4,1,0,82.2
2025-11-09,11,Sunday,Surgery,15,13,2,0,0,91.3
2025-11-09,11,Sunday,Cardiology,20,16,4,0,0,84.3
2025-11-09,11,Sunday,Orthopedics,20,17,3,0,0,89.7
2025-11-09,11,Sunday,Neurology,15,13,2,0,0,90.4
2025-11-09,11,Sunday,Oncology,15,12,3,0,0,82.2
2025-11-10,11,Monday,ICU,20,18,2,1,0,92.2
2025-11-10,11,Monday,General,50,43,7,1,0,86.2
2025-11-10,11,Monday,Emergency,30,26,4,0,0,87.4
2025-11-10,11,Monday,Pediatrics,25,23,2,1,0,93.8
2025-11-10,11,Monday,Maternity,20,18,2,0,0,92.7
2025-11-10,11,Monday,Surgery,15,14,1,1,0,93.7
2025-11-10,11,Monday,Cardiology,20,18,2,1,0,92.3
2025-11-10,11,Monday,Orthopedics,20,18,2,0,0,92.0
2025-11-10,11,Monday,Neurology,15,14,1,0,0,94.2
2025-11-10,11,Monday,Oncology,15,12,3,1,0,85.2
2025-11-11,11,Tuesday,ICU,20,18,2,1,0,92.1
2025-11-11,11,Tuesday,General,50,43,7,1,0,87.7
2025-11-11,11,Tuesday,Emergency,30,27,3,0,0,91.8
2025-11-11,11,Tuesday,Pediatrics,25,20,5,0,0,83.2
2025-11-11,11,Tuesday,Maternity,20,18,2,1,0,90.7
2025-11-11,11,Tuesday,Surgery,15,13,2,1,0,89.5
2025-11-11,11,Tuesday,Cardiology,20,18,2,1,0,91.8
2025-11-11,11,Tuesday,Orthopedics,20,18,2,1,0,91.4
2025-11-11,11,Tuesday,Neurology,15,12,3,0,0,81.8
2025-11-11,11,Tuesday,Oncology,15,13,2,1,0,91.6
2025-11-12,11,Wednesday,ICU,20,16,4,1,0,84.2
2025-11-12,11,Wednesday,General,50,42,8,1,0,84.9
2025-11-12,11,Wednesday,Emergency,30,27,3,0,0,92.3
2025-11-12,11,Wednesday,Pediatrics,25,21,4,1,0,87.3
2025-11-12,11,Wednesday,Maternity,20,17,3,0,0,86.4
2025-11-12,11,Wednesday,Surgery,15,12,3,1,0,82.2
2025-11-12,11,Wednesday,Cardiology,20,17,3,0,0,85.8
2025-11-12,11,Wednesday,Orthopedics,20,16,4,1,0,83.9
2025-11-12,11,Wednesday,Neurology,15,12,3,0,0,85.5
2025-11-12,11,Wednesday,Oncology,15,12,3,0,0,85.6
2025-11-13,11,Thursday,ICU,20,18,2,1,0,92.2
2025-11-13,11,Thursday,General,50,45,5,1,0,90.4
2025-11-13,11,Thursday,Emergency,30,25,5,0,0,85.7
2025-11-13,11,Thursday,Pediatrics,25,22,3,0,0,91.8
2025-11-13,11,Thursday,Maternity,20,16,4,0,0,82.2
2025-11-13,11,Thursday,Surgery,15,13,2,1,0,93.3
2025-11-13,11,Thursday,Cardiology,20,18,2,1,0,91.4
2025-11-13,11,Thursday,Orthopedics,20,17,3,0,0,88.4
2025-11-13,11,Thursday,Neurology,15,13,2,1,0,89.9
2025-11-13,11,Thursday,Oncology,15,12,3,0,0,84.6
2025-11-14,11,Friday,ICU,20,18,2,0,0,90.7
2025-11-14,11,Friday,General,50,45,5,1,0,90.2
2025-11-14,11,Friday,Emergency,30,25,5,0,0,85.2
2025-11-14,11,Friday,Pediatrics,25,20,5,1,0,83.8
2025-11-14,11,Friday,Maternity,20,16,4,0,0,84.4
2025-11-14,11,Friday,Surgery,15,14,1,1,0,94.1
2025-11-14,11,Friday,Cardiology,20,18,2,0,0,91.4
2025-11-14,11,Friday,Orthopedics,20,17,3,0,0,87.4
2025-11-14,11,Friday,Neurology,15,13,2,0,0,91.9
2025-11-14,11,Friday,Oncology,15,12,3,1,0,82.6
2025-11-15,11,Saturday,ICU,20,17,3,0,0,86.0
2025-11-15,11,Saturday,General,50,42,8,1,0,84.5
2025-11-15,11,Saturday,Emergency,30,26,4,0,0,87.2
2025-11-15,11,Saturday,Pediatrics,25,21,4,1,0,87.2
2025-11-15,11,Saturday,Maternity,20,16,4,1,0,82.1
2025-11-15,11,Saturday,Surgery,15,13,2,1,0,91.5
2025-11-15,11,Saturday,Cardiology,20,16,4,0,0,82.6
2025-11-15,11,Saturday,Orthopedics,20,17,3,0,0,89.4
2025-11-15,11,Saturday,Neurology,15,13,2,1,0,89.7
2025-11-15,11,Saturday,Oncology,15,13,2,0,0,87.3
2025-11-16,11,Sunday,ICU,20,17,3,0,0,87.6
2025-11-16,11,Sunday,General,50,41,9,0,0,82.8
2025-11-16,11,Sunday,Emergency,30,24,6,1,0,81.8
2025-11-16,11,Sunday,Pediatrics,25,22,3,1,0,91.3
2025-11-16,11,Sunday,Maternity,20,16,4,0,0,82.1
2025-11-16,11,Sunday,Surgery,15,12,3,0,0,86.0
2025-11-16,11,Sunday,Cardiology,20,18,2,1,0,90.5
2025-11-16,11,Sunday,Orthopedics,20,18,2,0,0,94.1
2025-11-16,11,Sunday,Neurology,15,14,1,1,0,93.6
2025-11-16,11,Sunday,Oncology,15,13,2,1,0,87.9
2025-11-17,11,Monday,ICU,20,16,4,0,0,84.3
2025-11-17,11,Monday,General,50,40,10,0,0,81.8
2025-11-17,11,Monday,Emergency,30,25,5,0,0,86.5
2025-11-17,11,Monday,Pediatrics,25,21,4,0,0,86.1
2025-11-17,11,Monday,Maternity,20,17,3,1,0,88.0
2025-11-17,11,Monday,Surgery,15,13,2,1,0,91.1
2025-11-17,11,Monday,Cardiology,20,17,3,0,0,87.8
2025-11-17,11,Monday,Orthopedics,20,17,3,0,0,86.2
2025-11-17,11,Monday,Neurology,15,12,3,0,0,86.2
2025-11-17,11,Monday,Oncology,15,12,3,1,0,83.4
2025-11-18,11,Tuesday,ICU,20,17,3,0,0,87.5
2025-11-18,11,Tuesday,General,50,41,9,1,0,83.3
2025-11-18,11,Tuesday,Emergency,30,25,5,1,0,86.0
2025-11-18,11,Tuesday,Pediatrics,25,20,5,0,0,82.9
2025-11-18,11,Tuesday,Maternity,20,16,4,0,0,83.2
2025-11-18,11,Tuesday,Surgery,15,13,2,0,0,91.8
2025-11-18,11,Tuesday,Cardiology,20,16,4,1,0,81.4
2025-11-18,11,Tuesday,Orthopedics,20,17,3,1,0,88.8
2025-11-18,11,Tuesday,Neurology,15,13,2,1,0,90.0
2025-11-18,11,Tuesday,Oncology,15,13,2,0,0,88.4
2025-11-19,11,Wednesday,ICU,20,16,4,0,0,84.3
2025-11-19,11,Wednesday,General,50,41,9,0,0,83.4
2025-11-19,11,Wednesday,Emergency,30,26,4,0,0,87.9
2025-11-19,11,Wednesday,Pediatrics,25,21,4,1,0,84.9
2025-11-19,11,Wednesday,Maternity,20,16,4,1,0,84.0
2025-11-19,11,Wednesday,Surgery,15,13,2,0,0,92.5
2025-11-19,11,Wednesday,Cardiology,20,18,2,0,0,93.8
2025-11-19,11,Wednesday,Orthopedics,20,17,3,1,0,85.6
2025-11-19,11,Wednesday,Neurology,15,13,2,1,0,92.5
2025-11-19,11,Wednesday,Oncology,15,12,3,1,0,85.0
2025-11-20,11,Thursday,ICU,20,16,4,0,0,81.7
2025-11-20,11,Thursday,General,50,44,6,0,0,89.1
2025-11-20,11,Thursday,Emergency,30,27,3,0,0,90.7
2025-11-20,11,Thursday,Pediatrics,25,21,4,0,0,86.2
2025-11-20,11,Thursday,Maternity,20,18,2,1,0,92.4
2025-11-20,11,Thursday,Surgery,15,12,3,0,0,81.4
2025-11-20,11,Thursday,Cardiology,20,16,4,0,0,82.3
2025-11-20,11,Thursday,Orthopedics,20,18,2,1,0,92.3
2025-11-20,11,Thursday,Neurology,15,13,2,0,0,88.4
2025-11-20,11,Thursday,Oncology,15,12,3,0,0,82.7
2025-11-21,11,Friday,ICU,20,16,4,0,0,82.9
2025-11-21,11,Friday,General,50,42,8,0,0,84.5
2025-11-21,11,Friday,Emergency,30,27,3,1,0,90.2
2025-11-21,11,Friday,Pediatrics,25,21,4,1,0,85.6
2025-11-21,11,Friday,Maternity,20,17,3,1,0,87.7
2025-11-21,11,Friday,Surgery,15,13,2,0,0,92.0
2025-11-21,11,Friday,Cardiology,20,16,4,1,0,83.6
2025-11-21,11,Friday,Orthopedics,20,16,4,0,0,82.0
2025-11-21,11,Friday,Neurology,15,12,3,1,0,81.9
2025-11-21,11,Friday,Oncology,15,12,3,0,0,85.9
2025-11-22,11,Saturday,ICU,20,18,2,0,0,92.0
2025-11-22,11,Saturday,General,50,42,8,1,0,84.6
2025-11-22,11,Saturday,Emergency,30,27,3,0,0,92.2
2025-11-22,11,Saturday,Pediatrics,25,21,4,1,0,84.4
2025-11-22,11,Saturday,Maternity,20,17,3,0,0,88.9
2025-11-22,11,Saturday,Surgery,15,13,2,0,0,90.2
2025-11-22,11,Saturday,Cardiology,20,17,3,1,0,86.9
2025-11-22,11,Saturday,Orthopedics,20,16,4,1,0,83.5
2025-11-22,11,Saturday,Neurology,15,13,2,1,0,88.7
2025-11-22,11,Saturday,Oncology,15,14,1,0,0,94.3
2025-11-23,11,Sunday,ICU,20,16,4,0,0,82.3
2025-11-23,11,Sunday,General,50,46,4,0,0,93.2
2025-11-23,11,Sunday,Emergency,30,27,3,1,0,92.9
2025-11-23,11,Sunday,Pediatrics,25,21,4,0,0,86.0
2025-11-23,11,Sunday,Maternity,20,16,4,1,0,84.5
2025-11-23,11,Sunday,Surgery,15,12,3,0,0,85.7
2025-11-23,11,Sunday,Cardiology,20,18,2,0,0,94.1
2025-11-23,11,Sunday,Orthopedics,20,18,2,1,0,92.3
2025-11-23,11,Sunday,Neurology,15,12,3,0,0,83.3
2025-11-23,11,Sunday,Oncology,15,13,2,1,0,88.3
2025-11-24,11,Monday,ICU,20,18,2,0,0,94.2
2025-11-24,11,Monday,General,50,44,6,1,0,89.7
2025-11-24,11,Monday,Emergency,30,26,4,0,0,88.5
2025-11-24,11,Monday,Pediatrics,25,23,2,1,0,93.9
2025-11-24,11,Monday,Maternity,20,18,2,1,0,92.0
2025-11-24,11,Monday,Surgery,15,13,2,1,0,87.6
2025-11-24,11,Monday,Cardiology,20,18,2,1,0,94.4
2025-11-24,11,Monday,Orthopedics,20,16,4,0,0,83.7
2025-11-24,11,Monday,Neurology,15,12,3,0,0,85.1
2025-11-24,11,Monday,Oncology,15,12,3,0,0,82.5
2025-11-25,11,Tuesday,ICU,20,16,4,1,0,81.5
2025-11-25,11,Tuesday,General,50,44,6,0,0,88.0
2025-11-25,11,Tuesday,Emergency,30,27,3,0,0,91.4
2025-11-25,11,Tuesday,Pediatrics,25,22,3,1,0,89.7
2025-11-25,11,Tuesday,Maternity,20,17,3,1,0,89.9
2025-11-25,11,Tuesday,Surgery,15,13,2,1,0,93.1
2025-11-25,11,Tuesday,Cardiology,20,17,3,0,0,88.3
2025-11-25,11,Tuesday,Orthopedics,20,17,3,1,0,87.7
2025-11-25,11,Tuesday,Neurology,15,13,2,0,0,91.6
2025-11-25,11,Tuesday,Oncology,15,12,3,0,0,84.4
2025-11-26,11,Wednesday,ICU,20,18,2,0,0,90.7
2025-11-26,11,Wednesday,General,50,44,6,0,0,88.8
2025-11-26,11,Wednesday,Emergency,30,25,5,0,0,84.3
2025-11-26,11,Wednesday,Pediatrics,25,21,4,1,0,84.9
2025-11-26,11,Wednesday,Maternity,20,17,3,0,0,88.4
2025-11-26,11,Wednesday,Surgery,15,13,2,0,0,89.2
2025-11-26,11,Wednesday,Cardiology,20,18,2,1,0,93.8
2025-11-26,11,Wednesday,Orthopedics,20,17,3,1,0,88.1
2025-11-26,11,Wednesday,Neurology,15,13,2,0,0,91.6
2025-11-26,11,Wednesday,Oncology,15,13,2,1,0,88.4
2025-11-27,11,Thursday,ICU,20,16,4,1,0,83.6
2025-11-27,11,Thursday,General,50,41,9,0,0,83.6
2025-11-27,11,Thursday,Emergency,30,24,6,0,0,83.1
2025-11-27,11,Thursday,Pediatrics,25,21,4,1,0,85.6
2025-11-27,11,Thursday,Maternity,20,18,2,1,0,93.2
2025-11-27,11,Thursday,Surgery,15,12,3,0,0,84.3
2025-11-27,11,Thursday,Cardiology,20,16,4,1,0,82.5
2025-11-27,11,Thursday,Orthopedics,20,16,4,0,0,82.8
2025-11-27,11,Thursday,Neurology,15,12,3,1,0,83.3
2025-11-27,11,Thursday,Oncology,15,13,2,1,0,92.3
2025-11-28,11,Friday,ICU,20,16,4,0,0,82.3
2025-11-28,11,Friday,General,50,41,9,1,0,82.8
2025-11-28,11,Friday,Emergency,30,27,3,0,0,91.7
2025-11-28,11,Friday,Pediatrics,25,23,2,0,0,93.1
2025-11-28,11,Friday,Maternity,20,16,4,1,0,83.2
2025-11-28,11,Friday,Surgery,15,12,3,0,0,82.7
2025-11-28,11,Friday,Cardiology,20,17,3,1,0,87.3
2025-11-28,11,Friday,Orthopedics,20,17,3,1,0,87.7
2025-11-28,11,Friday,Neurology,15,13,2,1,0,91.3
2025-11-28,11,Friday,Oncology,15,12,3,1,0,82.1
2025-11-29,11,Saturday,ICU,20,16,4,1,0,83.2
2025-11-29,11,Saturday,General,50,44,6,1,0,88.6
2025-11-29,11,Saturday,Emergency,30,27,3,0,0,92.1
2025-11-29,11,Saturday,Pediatrics,25,23,2,0,0,92.7
2025-11-29,11,Saturday,Maternity,20,18,2,1,0,90.4
2025-11-29,11,Saturday,Surgery,15,12,3,1,0,85.8
2025-11-29,11,Saturday,Cardiology,20,18,2,1,0,93.2
2025-11-29,11,Saturday,Orthopedics,20,18,2,0,0,93.5
2025-11-29,11,Saturday,Neurology,15,14,1,1,0,93.7
2025-11-29,11,Saturday,Oncology,15,12,3,0,0,83.9
2025-11-30,11,Sunday,ICU,20,18,2,0,0,91.6
2025-11-30,11,Sunday,General,50,45,5,1,0,91.9
2025-11-30,11,Sunday,Emergency,30,27,3,1,0,92.9
2025-11-30,11,Sunday,Pediatrics,25,20,5,1,0,82.3
2025-11-30,11,Sunday,Maternity,20,18,2,0,0,91.0
2025-11-30,11,Sunday,Surgery,15,13,2,0,0,87.3
2025-11-30,11,Sunday,Cardiology,20,18,2,0,0,90.9
2025-11-30,11,Sunday,Orthopedics,20,17,3,0,0,85.5
2025-11-30,11,Sunday,Neurology,15,14,1,0,0,93.7
2025-11-30,11,Sunday,Oncology,15,12,3,0,0,83.3
2025-12-01,12,Monday,ICU,20,17,3,1,0,86.9
2025-12-01,12,Monday,General,50,46,4,0,0,93.4
2025-12-01,12,Monday,Emergency,30,27,3,1,0,92.0
2025-12-01,12,Monday,Pediatrics,25,22,3,0,0,91.4
2025-12-01,12,Monday,Maternity,20,18,2,0,0,93.7
2025-12-01,12,Monday,Surgery,15,12,3,1,0,85.7
2025-12-01,12,Monday,Cardiology,20,17,3,1,0,89.4
2025-12-01,12,Monday,Orthopedics,20,18,2,1,0,92.3
2025-12-01,12,Monday,Neurology,15,13,2,0,0,91.7
2025-12-01,12,Monday,Oncology,15,12,3,0,0,81.8
2025-12-02,12,Tuesday,ICU,20,18,2,1,0,91.6
2025-12-02,12,Tuesday,General,50,44,6,0,0,88.1
2025-12-02,12,Tuesday,Emergency,30,27,3,0,0,92.8
2025-12-02,12,Tuesday,Pediatrics,25,22,3,1,0,89.3
2025-12-02,12,Tuesday,Maternity,20,18,2,0,0,91.8
